what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316228212
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316230134
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297316230141
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316232870
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316233097
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297316234993
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316235640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316236287
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316236627
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316237784
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297316237791
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297316239925
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316242557
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316246997
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297316247005
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316249886
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316256151
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1297316256177
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316258069
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316265020
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297316265028
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316274858
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316333969
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1297316334004
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316336132
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316336777
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297316337213
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316337519
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316339956
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1297316341169
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297316351714
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316361211
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316361476
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297316363965
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316364258
error,log,,,"Error logged from Console plug-in: ",1297316365534
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316367306
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297316369305
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316370304
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316371069
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297316372117
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316372435
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316427102
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316433215
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316434140
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316436840
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316493593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316535409
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316568937
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297316571875
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316573100
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316573955
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297316575117
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316575420
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316609086
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297316609188
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316609468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316611932
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316614359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316616288
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316684982
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316761195
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297316776517
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297316779614
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297316799693
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297316802395
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297316806941
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297316810240
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297316810301
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297316836285
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297316840816
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297316914389
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1297316923345
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316925231
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316925784
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297316926324
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316927433
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316927823
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316932047
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316932431
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297316933208
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316934469
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316935423
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316935884
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316939055
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297316939062
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1297316941254
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297316943252
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316943549
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316945998
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316946583
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316949267
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297316950285
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316950565
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316953313
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316958285
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297316997265
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1297316997287
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297317023358
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297317024257
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297317024975
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297317027580
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297317027874
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297317030012
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297317030590
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297317033741
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297317035039
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297317035339
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297317038082
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297317056512
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297317063625
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1297317091902
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297317092682
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297317093525
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1297317094084
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297317094388
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297317096207
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297317098342
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297317126463
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297317130205
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297317131415
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1297317131547
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1297317131712
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1297317131713
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1297317131714
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1297317131714
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1297317131714
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1297317131716
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1297317131716
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1297317131718
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1297317131718
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1297317131718
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1297317131719
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1297317131720
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1297317131720
stopped,bundle,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.core",1297317131720
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1297317131720
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1297317131720
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1297317131720
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1297317131720
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1297317131720
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1297317131720
stopped,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1297317131720
stopped,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1297317131720
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1297317131721
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1297317131722
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1297317131726
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1297317131727
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1297317131727
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1297317131728
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1297317131728
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1297317131728
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1297317131729
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1297317131730
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1297317131730
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.help.ui",1297317131730
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1297317131731
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1297317131731
stopped,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1297317131731
stopped,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1297317131731
stopped,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1297317131731
stopped,bundle,org.eclipse.cdt.debug.ui.memory.transport,2.1.0.201009141542,"org.eclipse.cdt.debug.ui.memory.transport",1297317131732
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1297317131732
